packet_id,packet_type,source_gui,dest_gui,created_at,received_at,delay,path
1318,JOIN_REQUEST,63,,130.68075308898693,130.6808155427694,6.245378247626832e-05,63 -> 54
1321,JOIN_ACK,63,,130.68087799655189,130.68094045033436,6.245378247626832e-05,63 -> 54
1336,SENSOR_DATA,23,,132.44191173731124,132.4420499910595,0.0001382537482470525,23 -> 33 -> 44
1358,JOIN_REQUEST,16,,135.31455468598844,135.31464591008574,9.122409730366599e-05,16 -> 25
1368,SENSOR_DATA,42,,136.9768470023436,136.97689265485204,4.565250844734692e-05,42 -> 41
1369,JOIN_REQUEST,61,,136.97695896522347,136.97703315734293,7.41921194560291e-05,61 -> 50
1373,JOIN_REQUEST,82,,136.97728675201859,136.9773684607764,8.170875781843279e-05,82 -> 72
1374,JOIN_REQUEST,72,,136.97799593761658,136.97808874743896,9.280982237669377e-05,72 -> 61
1375,NETWORK_REQUEST,61,,136.97808874743896,136.9783209455499,0.00023219811095032128,61 -> 50 -> 40 -> 31
1376,NETWORK_REPLY,31,,136.9783209455499,136.97855314366086,0.00023219811095032128,31 -> 40 -> 50 -> 61
1387,JOIN_REQUEST,60,,137.90949281322068,137.90954521131889,5.239809820523078e-05,60 -> 50
1394,JOIN_REQUEST,5,,138.91133239388057,138.91141690792088,8.45140403100686e-05,5 -> 15
1395,NETWORK_REQUEST,15,,138.91141690792088,138.91171831820074,0.00030141027986019253,15 -> 14 -> 23 -> 32 -> 31
1397,SENSOR_DATA,44,,139.11529834679394,139.1153640951525,6.574835856554273e-05,44 -> 34
1404,JOIN_REQUEST,75,,139.1162915997849,139.1163548422986,6.324251370415368e-05,75 -> 74
1405,JOIN_REQUEST,83,,139.1163139178161,139.116399478361,8.55605449032737e-05,83 -> 74
1411,JOIN_REQUEST,30,,139.6536683394031,139.65373062835414,6.228895102822207e-05,30 -> 31
1414,JOIN_ACK,30,,139.65379291730517,139.6538552062562,6.228895102822207e-05,30 -> 31
1418,TABLE_SHARE,21,,140.31339249174098,140.313448312269,5.5820528018557525e-05,21 -> 31
1420,TABLE_SHARE,21,,140.31339249174098,140.3134626506161,7.015887510419816e-05,21 -> 12
1424,TABLE_SHARE,21,,140.31339249174098,140.31346287033148,7.037859049319195e-05,21 -> 30
1421,TABLE_SHARE,21,,140.31339249174098,140.3134999720313,0.00010748029032470185,21 -> 32
1422,TABLE_SHARE,21,,140.31339249174098,140.3135085161843,0.00011602444331515471,21 -> 41
1423,TABLE_SHARE,21,,140.31339249174098,140.31350972532192,0.00011723358093718161,21 -> 23
1419,TABLE_SHARE,21,,140.31339249174098,140.3135298091306,0.00013731738962974305,21 -> 40
