node_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
47,503.967460,461.500834,404.784805,362.191743,301.203655,291.143140,264.825478,237.014958,223.303243,247.405476,472.372975,432.775526,376.348768,331.920994,269.704255,214.400977,200.455861,176.141617,176.473861,184.523293,439.458770,399.604349,344.476979,292.410704,252.317719,168.563478,143.897729,107.577875,114.589939,171.161134,427.652674,367.173800,298.958541,253.092150,198.589279,163.982155,107.106259,70.538472,74.402555,124.793391,411.537416,352.562325,307.405184,235.833484,196.916422,121.124148,59.097747,0.000000,37.456032,121.383110,435.982778,370.580517,326.593853,260.480189,191.035828,138.303850,89.941194,60.558553,95.472811,153.391792,444.411986,374.828058,299.450768,249.744033,201.784371,171.726789,150.254601,107.257153,151.732177,178.819027,443.318001,390.598604,344.883848,305.891156,252.859784,211.740587,184.437186,172.338974,210.640277,240.171178,471.613502,426.630901,389.640206,333.993861,286.686740,263.348332,223.312719,247.069474,229.812281,280.562627,491.262545,424.965818,409.505683,385.859374,345.996591,328.225434,288.780404,289.081997,314.723222,332.916499
48,537.268709,494.096982,437.483698,391.623669,327.536331,311.794664,282.851743,243.310788,222.060815,239.187847,507.607698,468.034420,410.796617,365.085995,299.864024,239.546709,219.549160,185.882481,173.687639,170.088159,475.932138,435.979704,380.863920,327.354999,285.906814,199.762514,171.740009,114.954456,107.259023,147.692748,464.951982,404.329322,336.076743,289.959070,234.352529,199.363091,139.830867,79.815163,68.467897,97.532194,448.862916,390.001256,344.859042,273.162295,234.372018,158.446188,95.444151,37.456032,0.000000,85.132181,472.598203,407.523108,362.746503,296.386168,225.281746,170.315078,121.478716,64.245592,79.741220,120.879456,479.901644,410.496624,333.490662,282.309290,232.017297,195.315883,168.877464,109.622284,137.753582,154.040355,476.412885,422.820896,376.959939,334.289478,280.096244,233.701918,196.778990,171.425391,199.371022,219.409296,503.984935,457.866767,417.665137,358.488046,308.561155,278.427158,230.409406,245.847227,220.946667,260.668448,520.509270,452.803343,435.329939,406.969736,364.123340,338.825280,292.090241,286.354737,304.307102,317.198956
49,601.625405,556.718540,500.905951,447.058689,376.909014,348.817302,315.374520,252.951520,216.950943,216.186842,578.211505,538.930891,479.524014,430.615568,358.942562,289.573818,258.228053,208.813963,171.669607,140.737987,551.243209,511.056810,456.265205,398.389611,353.774828,264.438926,231.258363,146.859451,113.086956,97.842292,544.582479,483.147446,414.934580,367.867187,309.036982,273.634003,210.541876,126.803140,98.287870,53.117247,532.190307,472.479473,427.038425,356.607297,316.695095,239.620830,180.284519,121.383110,85.132181,0.000000,557.362006,491.897003,447.777778,381.478518,310.230173,254.518169,205.840904,135.799169,120.998822,94.947187,565.031559,495.626019,418.273558,366.404913,314.761069,272.865946,242.321853,169.898856,165.216238,149.910257,560.577448,506.436003,460.541311,414.851408,359.915740,308.710440,261.464407,218.457097,223.538113,217.907029,587.615294,540.639918,497.449511,434.676303,382.165548,343.749586,285.837056,286.313025,248.180791,258.034410,601.260466,532.248649,512.564985,478.450871,432.016833,395.907255,338.418473,321.742820,322.610381,322.184988
50,334.314999,332.017927,310.382251,360.234399,389.096539,444.273880,458.070170,522.480891,551.882960,598.243073,262.273150,248.300172,263.131259,290.858071,340.440393,392.952279,435.362464,479.832521,530.504982,573.854732,199.694206,198.890859,203.419096,258.584215,295.110876,351.160691,383.361316,468.518477,508.054172,586.419881,136.372430,156.864346,189.278122,227.723621,286.136140,313.455456,370.229155,456.770944,483.937639,552.075618,61.723844,111.593934,149.683396,204.594843,247.260600,323.154537,377.163874,435.982778,472.598203,557.362006,0.000000,68.100091,111.560449,177.954051,254.043561,312.631348,357.278311,439.461438,481.225265,563.834675,52.398098,74.192119,160.617846,215.742657,270.911626,331.747680,367.154722,437.385416,499.525193,554.921759,125.381062,145.985053,162.535759,230.813111,264.962840,324.607936,390.318855,454.548485,515.385064,579.310105,151.272583,166.244331,223.013157,273.709793,306.954377,367.806750,420.547296,476.367120,512.325036,602.712126,225.614237,230.236721,259.776975,319.803426,346.706289,415.170483,460.826958,502.634572,567.040194,613.640824
51,312.476771,301.024218,269.798344,309.595990,330.168136,382.913634,394.514789,456.046234,484.456659,530.590522,242.833592,219.704582,219.564303,238.029024,279.213707,327.470047,368.940611,412.260072,462.507891,505.762176,179.239818,165.130596,153.288437,199.366701,231.807054,283.615184,315.460013,400.460200,440.147700,518.690365,121.178962,112.835891,127.015497,161.562325,218.588635,245.412091,302.228952,389.141847,416.567020,485.047590,53.129213,54.399576,83.621669,137.077544,179.526679,255.925442,312.146491,370.580517,407.523108,491.897003,68.100091,0.000000,57.227144,117.763174,194.415876,252.311400,294.820682,377.607740,420.731946,502.765373,99.561276,56.450339,117.556111,166.497479,218.078197,279.167963,313.100811,379.257414,443.146988,497.437425,152.738588,146.963068,143.016046,201.727590,223.802795,278.304117,340.886341,402.314400,464.141365,526.513745,185.004858,180.337547,219.194064,252.437498,274.568499,330.185984,375.531329,431.759540,463.433922,552.543537,251.964286,236.361888,258.644832,307.973761,324.792286,385.841229,422.654266,461.670636,524.237759,568.884658
52,353.045801,335.643576,297.260736,324.893017,332.482616,379.478829,385.890354,437.876965,461.349787,505.714820,286.427696,258.522067,246.109939,252.885774,278.410153,314.468188,351.824151,388.822571,434.729885,473.984924,224.571460,203.127539,177.008411,206.022539,227.904815,262.232243,290.409317,368.228594,405.566871,482.338423,172.002904,147.437982,133.694781,152.589058,199.047431,219.629349,269.905515,352.710280,378.572494,445.334266,110.240001,87.670459,86.740894,104.987530,147.009225,218.504802,267.533762,326.593853,362.746503,447.777778,111.560449,57.227144,0.000000,66.664427,142.485173,201.070998,246.012880,327.979747,369.677300,452.274240,119.978293,50.837347,61.478416,109.402885,162.018663,223.194958,257.754000,326.251598,389.095343,444.081038,145.236211,118.393670,98.971795,148.683728,166.872992,221.136396,284.196970,346.425484,408.015252,470.924812,178.870791,158.028339,180.149075,201.801185,219.258670,273.449157,318.346334,374.573668,406.759446,496.200486,234.278553,203.478289,219.613694,261.053729,272.753942,330.758075,365.700727,404.479009,467.013461,511.744011
53,372.893959,347.763910,301.607705,313.294306,305.726145,345.127538,346.040161,388.096999,407.131991,449.762198,312.676704,279.303967,252.061332,244.403863,250.439767,272.025419,304.396844,335.119033,377.110831,413.336762,255.943114,226.228930,185.799739,191.741271,199.534715,213.198697,237.073371,307.979591,343.529707,418.977877,214.187294,172.423011,130.604442,126.944311,155.339418,168.041235,210.867775,289.892306,314.748119,380.479235,167.468805,124.364701,96.009020,59.684740,93.386569,156.628138,201.382784,260.480189,296.386168,381.478518,177.954051,117.763174,66.664427,0.000000,76.747259,135.033184,179.379982,261.522781,303.709121,386.121597,184.218157,114.465202,56.639491,63.044493,103.846206,163.814822,196.456180,261.514015,325.451110,379.677769,194.821892,152.577079,115.035684,131.516843,126.641557,169.479131,227.287050,286.197485,348.331079,409.754519,226.978303,193.716095,191.672353,186.909986,186.869283,230.734954,265.639837,321.449201,349.171574,437.062077,269.177883,222.329827,227.880264,251.784760,249.977335,295.816100,319.585169,354.708923,414.702536,457.264275
54,421.965661,390.776608,339.211035,334.020809,308.672241,335.858997,328.703006,353.388247,364.096237,402.735549,368.472000,331.989157,293.708810,272.685498,255.475371,254.464401,276.746151,294.938921,328.158967,357.413359,317.129152,282.983493,234.746230,218.891982,209.087489,188.990899,202.418801,255.017373,285.499057,356.681263,283.072692,233.662024,177.335780,152.633887,148.974084,144.500433,165.363396,230.985434,252.533244,314.452641,243.190727,194.888395,157.843754,89.368105,86.716034,108.438040,132.816109,191.035828,225.281746,310.230173,254.043561,194.415876,142.485173,76.747259,0.000000,58.609193,105.068899,185.829818,227.201415,309.794996,255.634521,187.052018,108.415067,62.453782,46.183243,94.506247,123.213185,184.861297,249.238152,303.075672,252.730175,201.567219,156.647071,134.958690,98.565457,112.905354,159.083735,213.014378,275.247977,335.115226,281.922769,239.617091,214.863704,181.223270,158.010611,182.495134,201.884600,255.882043,278.198703,364.071993,309.286696,249.615572,243.585782,245.362010,227.061527,254.211086,262.723133,292.557053,348.814950,388.710709
55,458.785484,423.864384,369.670858,352.932917,315.550686,332.329637,319.007915,328.555830,331.928894,366.467997,410.626901,372.649691,328.092347,299.051526,266.489911,248.026195,260.664701,267.190743,291.664463,314.255514,363.570097,327.204590,275.619812,247.304104,226.524462,182.183003,184.926945,216.988564,241.793234,308.049171,334.900796,281.664517,219.754551,185.885376,161.944531,144.414265,140.961384,188.010940,205.644671,263.060380,300.019394,248.799908,208.582439,135.135686,114.793959,91.536518,83.721634,138.303850,170.315078,254.518169,312.631348,252.311400,201.070998,135.033184,58.609193,0.000000,48.842891,127.362720,168.683599,251.204140,313.507166,245.358984,164.271400,111.995987,64.601066,64.378106,78.230826,127.927200,193.476778,246.033192,306.137082,252.603080,206.789606,169.925276,120.120334,100.261040,121.176890,163.850314,225.224940,282.050651,333.733724,288.328901,253.549768,205.120708,166.941005,169.389145,167.921996,217.168209,231.392273,313.408981,353.663332,288.934462,276.648222,263.944051,234.182786,242.769467,234.589663,257.156187,307.721261,343.823155
56,475.794990,437.791815,382.010036,355.547349,308.922327,316.704789,298.686012,296.174090,294.141898,325.577817,433.263825,394.296526,344.690642,309.315814,264.853629,232.575684,236.766232,233.765419,251.360945,269.515361,391.002715,352.915528,299.181952,260.943485,231.950982,170.159979,163.420621,176.877802,197.332113,260.595064,368.394396,311.803058,246.250411,206.360607,168.237055,141.948517,117.031036,144.909571,159.653347,214.714466,340.299167,285.660432,242.875542,168.353727,138.100161,84.436219,40.520234,89.941194,121.478716,205.840904,357.278311,294.820682,246.012880,179.379982,105.068899,48.842891,0.000000,82.922130,127.632229,208.350197,360.693349,291.926988,212.533565,160.831338,111.852051,89.707800,81.933814,96.422286,162.448188,210.361470,354.945259,301.427651,255.597871,216.311726,164.133368,130.458149,125.725234,147.775256,204.708280,254.771697,382.568223,336.934161,300.099939,247.156736,203.502981,192.293608,172.130541,212.893741,215.725124,289.762778,401.354021,335.466305,321.197781,302.469800,267.306427,263.313591,241.040593,255.128752,297.585829,328.117317
57,545.019113,504.488184,447.896071,411.604291,354.855235,349.117760,324.063769,297.238369,281.332846,301.828048,507.556416,468.138855,415.009491,374.560908,318.860673,269.927509,259.599959,236.648872,233.617842,234.093302,468.899814,429.981775,375.375977,330.409283,294.972717,217.901910,198.176550,167.511066,168.768149,211.178758,449.552109,391.682186,324.845108,282.219635,235.436306,203.549606,156.259162,130.373096,128.494069,160.109913,423.204971,368.116814,324.787444,250.442216,217.433188,150.863590,80.187428,60.558553,64.245592,135.799169,439.461438,377.607740,327.979747,261.522781,185.829818,127.362720,82.922130,0.000000,46.726388,125.447735,440.712133,372.720851,290.671203,236.341035,182.226474,137.093339,107.147604,47.366002,95.307403,133.073466,429.489630,374.205716,328.436843,279.623529,224.483548,173.256051,132.575499,112.049303,151.483859,187.319393,455.165792,406.945140,361.833588,299.097068,247.374869,214.443821,166.872603,186.917545,169.746882,226.261057,465.896850,396.541658,376.839711,344.899603,300.790678,274.708991,230.289662,228.719966,254.797891,275.133061
58,591.112190,550.204272,493.544604,455.273078,396.191498,386.328547,359.168363,323.043552,300.879198,314.769406,554.219113,514.782713,461.352639,420.233932,362.512505,309.783154,295.055669,265.128288,252.383442,242.421942,515.573627,476.692496,422.100888,376.751416,340.516909,261.210426,238.854767,194.280715,185.499446,210.728122,495.585181,438.076135,371.416946,328.940724,281.748081,249.389574,199.270009,158.226754,147.943418,159.049305,467.370577,413.286671,370.408092,295.924263,263.812030,197.463841,126.652686,95.472811,79.741220,120.998822,481.225265,420.731946,369.677300,303.709121,227.201415,168.683599,127.632229,46.726388,0.000000,82.872079,479.820965,412.865750,328.890052,273.360150,217.664960,165.323645,130.632392,52.360125,58.100445,86.727430,463.963172,407.774368,362.480318,308.527074,253.270639,196.071631,142.152689,98.681766,119.638467,144.786179,488.036637,438.322503,388.377866,321.093196,266.593099,223.767159,164.905863,170.390851,141.521469,185.090501,493.131445,422.233647,399.487390,360.450019,312.462582,275.021026,220.078821,209.279345,224.567459,238.674860
59,657.279268,614.529767,557.852972,512.410973,447.320200,427.546272,396.385071,342.797149,310.028184,311.127083,625.231378,585.636912,529.682277,485.161923,420.742516,359.079627,335.147258,292.948393,263.331245,235.668925,590.196129,550.701912,495.679070,445.592430,405.651428,320.507552,292.471952,224.692205,199.957221,191.806380,573.765700,514.965229,447.404939,403.133450,351.287024,317.086048,259.946906,194.912976,173.115534,147.607569,548.647596,493.365157,449.718553,375.565591,341.204447,270.178094,200.193635,153.391792,120.879456,94.947187,563.834675,502.765373,452.274240,386.121597,309.794996,251.204140,208.350197,125.447735,82.872079,0.000000,562.674613,495.721852,411.704188,356.061796,300.188681,246.114307,210.370148,131.827810,92.433246,57.260566,545.731073,489.277739,444.257643,388.194723,333.284071,273.730827,213.375491,154.501494,139.564451,123.448419,569.090186,518.750505,466.166028,396.255969,340.468835,290.507745,223.900296,209.905408,164.451876,163.164046,570.906676,499.256809,474.415308,429.752009,378.901627,330.178736,264.359571,239.862472,231.663276,227.771381
60,386.624842,383.477141,359.774910,406.028585,429.591459,482.442300,493.529602,552.482035,578.575349,623.737845,314.606693,299.837176,311.413706,335.326897,378.770852,425.364966,465.598908,506.065385,553.648772,593.784964,251.838391,249.269888,248.752254,298.710844,331.110367,378.092978,408.065336,488.016104,525.543174,602.227985,188.515422,203.983436,226.576766,259.500981,313.522119,337.258444,389.582396,472.651654,498.324161,564.616891,112.180627,151.915793,182.409296,223.647579,266.257492,338.471762,385.339432,444.411986,479.901644,565.031559,52.398098,99.561276,119.978293,184.218157,255.634521,313.507166,360.693349,440.712133,479.820965,562.674613,0.000000,69.804846,151.119581,207.265332,263.587758,322.369160,358.703413,432.997941,492.126057,548.503988,74.542477,106.229813,134.433205,204.429711,246.593983,308.982839,376.404150,442.692735,501.783105,566.897955,98.912424,118.429064,181.193019,240.199120,280.133130,343.629571,401.847526,456.569852,496.282629,587.252600,173.561546,183.614619,215.584744,279.636736,311.828988,384.044903,435.691134,479.346805,544.770570,592.790022
61,368.767622,357.365955,324.973939,361.025320,375.438123,424.957467,433.185927,487.659126,511.870228,556.411919,298.774732,276.152713,274.338776,288.937995,322.471848,362.851767,401.275224,439.328361,485.550488,524.733959,235.006127,221.546171,206.763893,246.154456,272.892463,312.272171,340.980131,418.990517,456.097896,532.542926,175.273485,168.651203,172.681645,198.640116,248.508423,270.153547,320.712214,403.036506,428.571740,494.813539,100.170256,108.549196,125.659892,155.673439,197.834153,268.937390,315.736793,374.828058,410.496624,495.626019,74.192119,56.450339,50.837347,114.465202,187.052018,245.358984,291.926988,372.720851,412.865750,495.721852,69.804846,0.000000,87.159995,143.087430,199.005519,259.288607,295.124396,367.310855,428.152886,484.042847,100.810556,90.666407,92.809822,158.368788,190.771260,250.641087,316.733529,381.552354,442.007955,506.286355,134.239378,124.231309,164.367547,204.638519,234.056944,294.029486,346.384536,402.179770,438.476908,529.013046,197.247415,180.100952,203.506891,256.232890,277.769782,343.525445,387.090404,428.591139,492.891439,539.448718
62,409.389280,388.746238,346.384447,364.748658,361.176494,401.619047,402.661807,443.206621,460.481246,502.042597,344.671859,314.753362,295.676862,294.296595,305.929596,328.579073,360.273831,388.951786,428.546840,461.981780,283.949923,259.761657,227.141738,243.179986,254.847826,269.053652,291.542395,357.601808,390.912979,463.987624,233.178845,204.015751,176.374042,180.815590,211.966909,223.572527,262.405478,336.601906,359.594430,422.649848,170.634946,146.695978,133.959181,115.998577,149.270843,206.391282,241.117144,299.450768,333.490662,418.273558,160.617846,117.556111,61.478416,56.639491,108.415067,164.271400,212.533565,290.671203,328.890052,411.704188,151.119581,87.159995,0.000000,56.321195,112.614262,172.319345,208.349610,281.890087,341.628039,397.783728,145.062018,97.731969,58.396283,88.752101,106.639363,164.184619,229.719857,294.393730,354.900819,419.126445,175.522579,138.361253,136.470169,143.452011,157.786901,212.688032,260.717064,316.795804,351.731342,442.096566,213.070062,166.102212,173.893226,205.556068,212.731213,269.292467,305.330340,345.090946,408.466564,454.172257
63,435.878584,410.143164,362.896872,369.679679,354.427530,387.630249,383.711493,413.809015,426.016579,465.072828,375.596448,342.348201,313.955860,302.870511,299.624923,309.002228,334.951743,356.275646,390.554167,419.634561,318.232761,289.183941,248.489505,249.266936,250.107063,245.186942,262.019628,317.470323,347.574950,417.673784,273.797555,235.043875,192.562688,182.539261,196.752259,199.553826,226.968772,293.070613,313.893657,374.173825,219.191428,184.193176,158.975517,112.448692,131.010134,169.885091,192.874076,249.744033,282.309290,366.404913,215.742657,166.497479,109.402885,63.044493,62.453782,111.995987,160.831338,236.341035,273.360150,356.061796,207.265332,143.087430,56.321195,0.000000,56.328824,116.206214,152.089431,225.777617,285.315973,341.464179,194.174816,140.868239,95.275926,78.084870,63.611686,111.850434,175.184918,238.806010,299.789861,363.567490,221.878696,177.819213,153.657250,130.545419,124.120547,168.700898,209.092610,265.315104,297.667779,387.523869,246.835228,187.975095,184.567347,196.140895,188.780291,232.791436,259.068396,296.182309,357.995450,402.388246
64,465.386813,435.363784,384.468759,380.200086,353.732403,378.690891,369.587666,387.742198,394.116665,429.946540,409.829255,374.214373,338.247537,318.620510,301.003353,296.085264,314.949631,327.464337,355.074372,378.810084,356.209122,323.698234,277.471678,264.744316,255.117695,229.967547,239.459605,280.586282,306.344719,372.270600,317.624888,272.330108,219.992556,198.165454,194.256199,186.910298,198.650487,252.434806,270.210448,326.521491,269.701454,227.972744,195.457627,132.473181,132.875069,143.797363,148.318694,201.784371,232.017297,314.761069,270.911626,218.078197,162.018663,103.846206,46.183243,64.601066,111.852051,182.226474,217.664960,300.188681,263.587758,199.005519,112.614262,56.328824,0.000000,61.176316,96.250986,169.527684,229.159441,285.195237,247.289025,192.064868,146.241182,105.349516,58.007032,68.597404,123.527387,184.407135,246.083870,308.949171,273.142086,225.948439,188.949148,143.498261,113.558862,136.794193,162.370143,217.868748,245.749935,334.475014,289.511270,224.334510,212.637463,205.298670,182.742052,208.099887,219.741006,252.261665,311.166148,353.419751
65,514.772916,481.936667,428.897386,415.897033,379.904106,396.081604,381.632764,385.247976,383.811900,414.474896,462.691116,425.860566,385.257868,359.706790,330.505352,311.638317,321.872932,323.003858,340.614439,355.732858,411.614609,377.411579,328.489284,306.931687,289.361050,246.111239,246.638879,266.353357,284.364072,341.700757,376.130824,328.067516,271.278630,242.854204,225.166674,208.780874,201.330136,233.437387,245.256360,292.702273,330.565230,286.976882,251.898111,183.516338,172.714161,155.336458,130.189259,171.726789,195.315883,272.865946,331.747680,279.167963,223.194958,163.814822,94.506247,64.378106,89.707800,137.093339,165.323645,246.114307,322.369160,259.288607,172.319345,116.206214,61.176316,0.000000,36.499864,114.290712,169.816923,226.378713,299.857797,243.238369,198.511043,143.473522,88.136199,40.830700,64.613852,123.230951,184.976881,247.805930,323.000966,273.011094,224.860548,163.177981,115.123192,105.765263,108.162719,161.423226,185.400945,273.494255,329.190222,259.471225,240.220531,214.380246,177.612462,178.836589,172.221450,198.822642,254.309104,294.666118
66,536.855079,502.095017,447.836870,429.132578,387.488770,398.106088,380.599062,375.541157,369.578648,396.993421,487.634695,450.007466,406.270672,376.945291,340.775741,313.757280,318.646269,313.001809,324.503834,334.537786,438.819255,403.383926,352.746143,325.468060,303.191424,250.085484,245.269579,251.658500,264.747908,316.514070,406.283804,355.912287,296.246436,263.942741,238.446908,217.358951,198.919060,216.706827,224.657149,266.250710,363.850238,317.933892,280.803407,209.696625,192.870530,160.789746,119.456110,150.254601,168.877464,242.321853,367.154722,313.100811,257.754000,196.456180,123.213185,78.230826,81.933814,107.147604,130.632392,210.370148,358.703413,295.124396,208.349610,152.089431,96.250986,36.499864,0.000000,78.795808,133.423476,189.913611,336.089182,279.366071,234.836395,178.060478,122.961945,66.448885,44.767186,89.927656,152.174031,213.427355,358.798729,308.390461,257.866551,192.429020,140.232208,113.832371,91.990119,139.018013,155.310630,241.010540,362.570532,291.947378,270.531332,238.137547,195.989538,182.519241,160.450606,179.486530,229.624798,266.861980
67,571.678122,532.975345,476.856847,446.002629,393.208551,391.521654,367.938136,344.257977,328.676468,348.505096,529.680189,490.717923,440.689511,403.787008,353.798920,310.465976,303.561412,283.313315,280.894797,279.588614,486.784527,449.002911,395.489298,356.615201,325.245497,254.422579,238.538712,214.657171,215.713352,253.551535,461.728958,406.635618,342.004850,302.765860,262.818897,233.820142,194.298461,177.526223,175.605029,201.816678,427.744801,376.548640,335.496946,261.241653,233.962235,177.582476,111.677561,107.257153,109.622284,169.898856,437.385416,379.257414,326.251598,261.514015,184.861297,127.927200,96.422286,47.366002,52.360125,131.827810,432.997941,367.310855,281.890087,225.777617,169.527684,114.290712,78.795808,0.000000,66.407819,118.237180,413.968267,357.462809,312.520323,256.855141,201.738531,143.761941,91.580312,65.153003,111.607170,158.351565,437.284906,387.105413,336.186115,268.751752,214.414188,173.965442,120.920040,139.812881,126.816471,193.889775,440.964940,369.945781,347.141878,309.065483,262.118048,230.092085,183.069617,181.885576,211.652341,236.330431
68,636.436203,597.001356,540.633977,506.534608,450.122403,442.826760,416.390213,381.056074,357.977735,369.821865,595.594630,556.526294,505.675475,467.372875,413.856940,364.804179,352.105411,323.218318,309.477617,296.196968,553.154277,515.286624,461.630115,421.332782,388.215165,313.094304,293.237135,252.380349,242.535566,260.618365,527.918873,473.032502,408.369165,368.756062,326.921618,296.565638,251.546854,216.258540,205.702890,210.027224,492.428861,442.276302,401.632536,327.491589,300.287086,241.560435,172.847190,151.732177,137.753582,165.216238,499.525193,443.146988,389.095343,325.451110,249.238152,193.476778,162.448188,95.307403,58.100445,92.433246,492.126057,428.152886,341.628039,285.315973,229.159441,169.816923,133.423476,66.407819,0.000000,56.822122,467.589867,410.617544,366.941561,306.084873,252.650430,190.401810,125.530498,62.451865,62.008046,93.183664,488.621476,437.071922,380.544635,308.439609,252.116496,199.091876,131.532592,121.493422,85.063969,131.091196,484.764923,412.578830,385.956178,338.500760,287.019193,238.128879,174.763229,156.718167,166.715773,181.216853
69,677.839620,636.868661,580.192217,540.732813,479.762606,465.835019,436.620095,390.216683,360.718301,365.112255,640.506560,601.126928,548.030619,506.896953,448.073341,392.378559,373.561310,336.785527,313.040905,289.735381,600.766128,562.194371,507.840408,463.427436,427.153721,346.746619,322.618299,266.534328,247.550040,247.618116,578.494398,522.151662,456.217608,414.650932,368.431266,336.106945,284.855365,233.279639,215.992203,201.285260,545.966450,494.258545,452.552637,378.066618,348.183056,283.924513,213.238234,178.819027,154.040355,149.910257,554.921759,497.437425,444.081038,379.677769,303.075672,246.033192,210.361470,133.073466,86.727430,57.260566,548.503988,484.042847,397.783728,341.464179,285.195237,226.378713,189.913611,118.237180,56.822122,0.000000,524.406487,467.430111,423.756778,362.727208,309.444330,247.062871,181.466079,115.784489,85.670934,68.810684,545.319644,493.669911,436.387274,363.547510,307.115372,251.486128,181.752054,158.752662,109.978547,109.993231,540.305953,468.000068,440.534183,390.481745,337.904267,282.815637,213.429964,185.200861,174.410079,172.565599
70,456.856258,450.466045,422.151391,461.358553,475.910224,524.398190,531.113478,580.953756,601.730660,644.582439,385.178839,367.464916,372.193501,389.382089,422.553132,459.395969,495.672064,529.527251,571.834732,606.699361,321.661567,314.713399,305.899356,346.943340,372.509145,405.189147,431.193425,501.908213,535.864599,609.000468,258.750138,264.946785,273.475104,297.532710,343.293826,361.159229,405.525205,481.609655,504.629463,567.166369,180.720111,206.992147,226.358984,247.098411,286.733835,350.407810,385.514478,443.318001,476.412885,560.577448,125.381062,152.738588,145.236211,194.821892,252.730175,306.137082,354.945259,429.489630,463.963172,545.731073,74.542477,100.810556,145.062018,194.174816,247.289025,299.857797,336.089182,413.968267,467.589867,524.406487,0.000000,57.011601,101.490003,163.778434,215.050930,277.997680,345.406218,412.904920,468.449159,534.258995,33.686565,47.211801,116.701111,185.782282,233.950838,299.007476,363.402704,415.480140,459.677549,550.221850,101.287862,111.968252,146.398332,214.422218,253.041852,328.881603,387.691384,433.157279,499.107144,548.499482
71,459.411646,447.209399,412.716187,443.238857,449.189858,493.600063,497.019638,540.545975,558.212408,599.647073,389.415602,366.566114,361.700090,371.177083,394.522611,423.640254,456.949277,486.661054,525.979905,558.279507,325.615031,311.715794,293.062415,324.246034,343.535262,365.767693,389.109917,454.508654,486.721567,558.160555,265.306702,257.936160,252.084917,268.042638,306.713954,320.586773,359.992966,432.246853,454.093304,515.032433,188.551802,197.080058,205.011618,209.635542,245.962526,303.714649,333.615446,390.598604,422.820896,506.436003,145.985053,146.963068,118.393670,152.577079,201.567219,252.603080,301.427651,374.205716,407.774368,489.277739,106.229813,90.666407,97.731969,140.868239,192.064868,243.238369,279.366071,357.462809,410.617544,467.430111,57.011601,0.000000,45.894762,107.201752,158.044124,220.992976,288.441034,355.931260,411.747555,477.538492,81.183346,41.297816,77.052754,134.921959,179.316245,244.166000,307.256691,359.984760,403.378277,494.085760,117.693311,89.434546,114.662029,174.301333,205.767237,279.065244,334.316930,379.194788,445.070348,494.079552
72,451.293086,434.611882,395.672981,419.151983,418.656495,459.892197,461.047081,500.411135,516.260614,556.885681,383.564713,356.976544,344.561530,347.853434,363.489666,386.919189,418.117568,445.220657,482.849950,513.916754,320.728662,301.561149,275.447981,298.150121,312.351937,326.941380,348.456279,410.725222,442.118337,512.888561,264.175724,246.082638,228.660460,237.680322,270.357953,281.308916,317.412285,387.609019,408.980771,469.411623,192.065486,185.587566,183.402878,174.272666,207.331456,260.701372,288.146538,344.883848,376.959939,460.541311,162.535759,143.016046,98.971795,115.035684,156.647071,206.789606,255.597871,328.436843,362.480318,444.257643,134.433205,92.809822,58.396283,95.275926,146.241182,198.511043,234.836395,312.520323,366.941561,423.756778,101.490003,45.894762,0.000000,70.021613,115.367216,178.607235,246.376011,313.647637,370.859778,436.477418,127.075843,83.061464,81.708758,111.912487,146.022453,209.198367,268.505990,322.656764,363.846152,454.816092,155.595363,108.611071,120.874962,164.958068,185.078393,252.695166,301.409440,344.914653,410.352284,458.494052
73,497.856989,476.131791,432.021163,444.421369,432.071391,465.699066,461.361164,488.269847,497.539697,534.506817,433.423449,403.269441,381.827178,375.912405,377.104660,386.697794,411.313831,429.351237,459.644855,484.159560,372.581486,348.400160,314.031520,323.071036,327.157320,322.346917,337.342279,385.389966,411.694213,476.881460,320.556320,292.702210,260.952122,257.385654,274.824711,276.945101,299.755762,357.754422,375.402870,430.213128,253.693451,235.293149,221.186626,187.775067,209.077543,243.144970,253.608804,305.891156,334.289478,414.851408,230.813111,201.727590,148.683728,131.516843,134.958690,169.925276,216.311726,279.623529,308.527074,388.194723,204.429711,158.368788,88.752101,78.084870,105.349516,143.473522,178.060478,256.855141,306.084873,362.727208,163.778434,107.201752,70.021613,0.000000,55.338173,115.683235,182.244580,249.716791,304.671272,370.482757,182.652710,131.018164,83.788546,55.635564,76.267128,139.212411,200.167498,253.480762,296.195429,386.955654,186.424384,119.161860,108.751657,120.286635,124.131589,185.257592,231.414245,274.928365,340.436975,388.766584
