time,packet_type,source,current_node,next_hop,dest,hop_count,routing_direction
1015.6290851728992,SENSOR_DATA,"[37,3]",3,"[37,254]","[3,7]",,TREE
1015.629156383423,SENSOR_DATA,"[37,3]",12,"[37,3]","[3,7]",,MESH
1015.6292275939469,SENSOR_DATA,"[37,3]",3,"[37,254]","[3,7]",,TREE
1015.6292988044707,SENSOR_DATA,"[37,3]",12,"[37,3]","[3,7]",,MESH
1015.6293700149946,SENSOR_DATA,"[37,3]",3,"[37,254]","[3,7]",,TREE
1015.6294412255185,SENSOR_DATA,"[37,3]",12,"[37,3]","[3,7]",,MESH
1015.6295124360423,SENSOR_DATA,"[37,3]",3,"[37,254]","[3,7]",,TREE
1015.6295836465662,SENSOR_DATA,"[37,3]",12,"[37,3]","[3,7]",,MESH
1015.62965485709,SENSOR_DATA,"[37,3]",3,"[37,254]","[3,7]",,TREE
1015.6297260676139,SENSOR_DATA,"[37,3]",12,"[37,3]","[3,7]",,MESH
1016.4429647727213,SENSOR_DATA,"[6,1]",46,"[0,4]","[0,6]",,MESH
1016.4430566426862,SENSOR_DATA,"[6,1]",38,"[0,254]","[0,6]",,TREE
1016.4431218984711,SENSOR_DATA,"[6,1]",28,"[0,6]","[0,6]",,DIRECT
1017.4328338514836,SENSOR_DATA,"[1,2]",36,"[3,6]","[37,2]",,MESH
1017.4329256890402,SENSOR_DATA,"[1,2]",25,"[20,4]","[37,2]",,MESH
1017.4330231458989,SENSOR_DATA,"[1,2]",23,"[37,2]","[37,2]",,DIRECT
1017.9172484629762,SENSOR_DATA,"[33,2]",53,"[11,4]","[13,1]",,MESH
1017.9172537422043,SENSOR_DATA,"[33,3]",62,"[30,4]","[11,1]",,MESH
1017.9172636191951,SENSOR_DATA,"[30,3]",73,"[13,3]","[11,1]",,MESH
1017.9173064215352,SENSOR_DATA,"[33,3]",63,"[11,4]","[11,1]",,MESH
1017.9173399950498,SENSOR_DATA,"[33,2]",54,"[13,1]","[13,1]",,DIRECT
1017.9173860135675,SENSOR_DATA,"[30,3]",75,"[11,4]","[11,1]",,MESH
1017.917406409085,SENSOR_DATA,"[33,3]",54,"[11,1]","[11,1]",,DIRECT
1017.9174932093251,SENSOR_DATA,"[30,3]",54,"[11,1]","[11,1]",,DIRECT
1017.9175536740178,SENSOR_DATA,"[43,2]",71,"[43,1]","[24,4]",,MESH
1017.9176145052314,SENSOR_DATA,"[43,2]",61,"[24,5]","[24,4]",,MESH
1017.9176731028324,SENSOR_DATA,"[43,2]",51,"[24,254]","[24,4]",,TREE
1017.9177311590561,SENSOR_DATA,"[43,2]",52,"[24,4]","[24,4]",,DIRECT
1017.9180911737956,SENSOR_DATA,"[33,2]",53,"[11,4]","[11,4]",,DIRECT
1018.6721434983779,SENSOR_DATA,"[31,5]",82,"[33,4]","[39,2]",,MESH
1018.672203868549,SENSOR_DATA,"[31,5]",72,"[39,2]","[39,2]",,DIRECT
1018.6733652477344,SENSOR_DATA,"[31,2]",91,"[31,1]","[30,1]",,MESH
1018.6734084084443,SENSOR_DATA,"[31,3]",81,"[33,4]","[31,4]",,MESH
1018.673439061923,SENSOR_DATA,"[31,2]",92,"[30,2]","[30,1]",,MESH
1018.6734936508113,SENSOR_DATA,"[31,3]",72,"[31,4]","[31,4]",,DIRECT
1018.6735119190907,SENSOR_DATA,"[31,2]",83,"[30,254]","[30,1]",,TREE
1018.6735916019212,SENSOR_DATA,"[31,2]",74,"[30,1]","[30,1]",,DIRECT
1019.3835262304751,SENSOR_DATA,"[0,2]",29,"[12,1]","[12,1]",,DIRECT
1020.4306883434211,SENSOR_DATA,"[10,2]",67,"[13,3]","[31,1]",,MESH
1020.4307105682891,SENSOR_DATA,"[13,2]",66,"[13,3]","[30,3]",,MESH
1020.430811515867,SENSOR_DATA,"[10,2]",75,"[30,2]","[31,1]",,MESH
1020.4309514626931,SENSOR_DATA,"[10,2]",83,"[31,1]","[31,1]",,DIRECT
1020.6281136317738,SENSOR_DATA,"[3,4]",5,"[40,2]","[40,2]",,DIRECT
1020.8837813956688,SENSOR_DATA,"[21,5]",31,"[34,2]","[35,4]",,MESH
1021.4691730991617,SENSOR_DATA,"[11,5]",34,"[11,254]","[0,4]",,TREE
1021.4692320847854,SENSOR_DATA,"[11,5]",44,"[6,4]","[0,4]",,MESH
1021.4692980176386,SENSOR_DATA,"[11,5]",45,"[6,254]","[0,4]",,TREE
1021.4693774210277,SENSOR_DATA,"[11,5]",46,"[0,4]","[0,4]",,DIRECT
1022.1497447951818,SENSOR_DATA,"[40,1]",4,"[37,2]","[37,2]",,DIRECT
1024.9119135118085,SENSOR_DATA,"[6,2]",35,"[6,5]","[30,4]",,MESH
1025.9529424399127,SENSOR_DATA,"[3,5]",15,"[3,4]","[3,4]",,DIRECT
1027.522161948437,SENSOR_DATA,"[6,5]",56,"[11,4]","[11,1]",,MESH
1027.5222653058242,SENSOR_DATA,"[6,5]",54,"[11,1]","[11,1]",,DIRECT
1027.917493616048,SENSOR_DATA,"[43,1]",61,"[24,5]","[24,5]",,DIRECT
1027.9188151984756,SENSOR_DATA,"[33,1]",52,"[11,2]","[6,3]",,MESH
1027.9188951125905,SENSOR_DATA,"[33,1]",43,"[11,254]","[6,3]",,TREE
1027.918933808174,SENSOR_DATA,"[33,1]",44,"[11,4]","[6,3]",,MESH
1027.91902779038,SENSOR_DATA,"[33,1]",54,"[11,254]","[6,3]",,TREE
1027.9191217725859,SENSOR_DATA,"[33,1]",44,"[11,4]","[6,3]",,MESH
1027.919200778842,SENSOR_DATA,"[43,1]",61,"[24,5]","[24,3]",,MESH
1027.9192157547918,SENSOR_DATA,"[33,1]",54,"[11,254]","[6,3]",,TREE
1027.9192593764428,SENSOR_DATA,"[43,1]",51,"[24,3]","[24,3]",,DIRECT
1027.9193097369978,SENSOR_DATA,"[33,1]",44,"[11,4]","[6,3]",,MESH
1027.9194037192037,SENSOR_DATA,"[33,1]",54,"[11,254]","[6,3]",,TREE
1027.9194977014097,SENSOR_DATA,"[33,1]",44,"[11,4]","[6,3]",,MESH
1027.9195916836156,SENSOR_DATA,"[33,1]",54,"[11,254]","[6,3]",,TREE
1027.9196856658216,SENSOR_DATA,"[33,1]",44,"[11,4]","[6,3]",,MESH
1028.3033445227147,SENSOR_DATA,"[0,4]",38,"[0,254]","[3,3]",,TREE
1028.3034097784996,SENSOR_DATA,"[0,4]",28,"[0,254]","[3,3]",,UNKNOWN
1028.6707004103428,SENSOR_DATA,"[13,3]",75,"[18,2]","[32,2]",,MESH
1028.6707537081163,SENSOR_DATA,"[13,3]",76,"[32,2]","[32,2]",,DIRECT
1028.6733521774775,SENSOR_DATA,"[27,1]",96,"[16,3]","[16,1]",,MESH
1028.6734257924948,SENSOR_DATA,"[27,1]",95,"[16,1]","[16,1]",,DIRECT
1030.4309582966032,SENSOR_DATA,"[18,2]",76,"[18,254]","[16,3]",,TREE
1030.4310441975595,SENSOR_DATA,"[18,2]",65,"[13,3]","[16,3]",,MESH
1030.431096059411,SENSOR_DATA,"[18,2]",75,"[16,1]","[16,3]",,TREE
1030.4311543484353,SENSOR_DATA,"[18,2]",85,"[16,3]","[16,3]",,DIRECT
1030.4312456830462,SENSOR_DATA,"[27,2]",98,"[27,254]","[16,3]",,TREE
1030.4313319119933,SENSOR_DATA,"[27,2]",96,"[16,3]","[16,3]",,DIRECT
1030.6274822690334,SENSOR_DATA,"[0,3]",27,"[0,254]","[3,7]",,TREE
1030.627562751449,SENSOR_DATA,"[0,3]",28,"[0,254]","[3,7]",,UNKNOWN
1030.8827012014333,SENSOR_DATA,"[24,4]",41,"[21,5]","[34,4]",,MESH
1030.8827474178352,SENSOR_DATA,"[24,4]",31,"[34,4]","[34,4]",,DIRECT
1030.8827912516658,SENSOR_DATA,"[33,4]",72,"[39,2]","[39,2]",,DIRECT
1030.8854342683971,SENSOR_DATA,"[34,3]",32,"[21,5]","[35,5]",,MESH
1030.8854496598801,SENSOR_DATA,"[34,1]",22,"[11,3]","[13,4]",,MESH
1030.8854535472972,SENSOR_DATA,"[34,2]",21,"[21,5]","[21,5]",,DIRECT
1030.885464103742,SENSOR_DATA,"[34,4]",30,"[21,5]","[34,3]",,MESH
1030.8854792864154,SENSOR_DATA,"[34,5]",20,"[34,254]","[20,4]",,TREE
1030.8854864186403,SENSOR_DATA,"[34,3]",31,"[34,2]","[35,5]",,MESH
1030.8855448831418,SENSOR_DATA,"[34,1]",33,"[11,254]","[13,4]",,TREE
1030.8855460893299,SENSOR_DATA,"[34,4]",31,"[34,3]","[34,3]",,DIRECT
1030.8855578477835,SENSOR_DATA,"[34,3]",21,"[34,254]","[35,5]",,TREE
1030.8855764546768,SENSOR_DATA,"[34,5]",31,"[20,4]","[20,4]",,DIRECT
1030.8856172156202,SENSOR_DATA,"[34,1]",44,"[11,4]","[13,4]",,MESH
1030.8856292769267,SENSOR_DATA,"[34,3]",31,"[34,2]","[35,5]",,MESH
1030.8857007060699,SENSOR_DATA,"[34,3]",21,"[34,254]","[35,5]",,TREE
1030.8857111978261,SENSOR_DATA,"[34,1]",54,"[11,254]","[13,4]",,TREE
1030.885772135213,SENSOR_DATA,"[34,3]",31,"[34,2]","[35,5]",,MESH
1030.885805180032,SENSOR_DATA,"[34,1]",44,"[11,4]","[13,4]",,MESH
1030.8858435643563,SENSOR_DATA,"[34,3]",21,"[34,254]","[35,5]",,TREE
1030.885899162238,SENSOR_DATA,"[34,1]",54,"[11,254]","[13,4]",,TREE
1030.8859149934995,SENSOR_DATA,"[34,3]",31,"[34,2]","[35,5]",,MESH
1030.8859864226426,SENSOR_DATA,"[34,3]",21,"[34,254]","[35,5]",,TREE
1030.885993144444,SENSOR_DATA,"[34,1]",44,"[11,4]","[13,4]",,MESH
1030.8860578517858,SENSOR_DATA,"[34,3]",31,"[34,2]","[35,5]",,MESH
1030.88608712665,SENSOR_DATA,"[34,1]",54,"[11,254]","[13,4]",,TREE
1030.886129280929,SENSOR_DATA,"[34,3]",21,"[34,254]","[35,5]",,TREE
1030.886181108856,SENSOR_DATA,"[34,1]",44,"[11,4]","[13,4]",,MESH
1030.8862007100722,SENSOR_DATA,"[34,3]",31,"[34,2]","[35,5]",,MESH
1030.8862721392154,SENSOR_DATA,"[34,3]",21,"[34,254]","[35,5]",,TREE
1030.8862750910619,SENSOR_DATA,"[34,1]",54,"[11,254]","[13,4]",,TREE
1030.8863435683586,SENSOR_DATA,"[34,3]",31,"[34,2]","[35,5]",,MESH
1030.8863690732678,SENSOR_DATA,"[34,1]",44,"[11,4]","[13,4]",,MESH
1030.8864149975018,SENSOR_DATA,"[34,3]",21,"[34,254]","[35,5]",,TREE
1030.886486426645,SENSOR_DATA,"[34,3]",31,"[34,2]","[35,5]",,MESH
1030.8865578557882,SENSOR_DATA,"[34,3]",21,"[34,254]","[35,5]",,TREE
1030.8866292849314,SENSOR_DATA,"[34,3]",31,"[34,2]","[35,5]",,MESH
1030.8867007140745,SENSOR_DATA,"[34,3]",21,"[34,254]","[35,5]",,TREE
1030.8867721432177,SENSOR_DATA,"[34,3]",31,"[34,2]","[35,5]",,MESH
1030.886843572361,SENSOR_DATA,"[34,3]",21,"[34,254]","[35,5]",,TREE
1030.8869150015041,SENSOR_DATA,"[34,3]",31,"[34,2]","[35,5]",,MESH
1030.8869864306473,SENSOR_DATA,"[34,3]",21,"[34,254]","[35,5]",,TREE
1030.8870578597905,SENSOR_DATA,"[34,3]",31,"[34,2]","[35,5]",,MESH
1030.8871292889337,SENSOR_DATA,"[34,3]",21,"[34,254]","[35,5]",,TREE
1030.8872007180769,SENSOR_DATA,"[34,3]",31,"[34,2]","[35,5]",,MESH
1030.88727214722,SENSOR_DATA,"[34,3]",21,"[34,254]","[35,5]",,TREE
1030.8873435763633,SENSOR_DATA,"[34,3]",31,"[34,2]","[35,5]",,MESH
1030.8874150055065,SENSOR_DATA,"[34,3]",21,"[34,254]","[35,5]",,TREE
1030.8874864346496,SENSOR_DATA,"[34,3]",31,"[34,2]","[35,5]",,MESH
1030.8875578637928,SENSOR_DATA,"[34,3]",21,"[34,254]","[35,5]",,TREE
1030.887629292936,SENSOR_DATA,"[34,3]",31,"[34,2]","[35,5]",,MESH
1030.8877007220792,SENSOR_DATA,"[34,3]",21,"[34,254]","[35,5]",,TREE
1030.8877721512224,SENSOR_DATA,"[34,3]",31,"[34,2]","[35,5]",,MESH
1030.8878435803656,SENSOR_DATA,"[34,3]",21,"[34,254]","[35,5]",,TREE
1030.8879150095088,SENSOR_DATA,"[34,3]",31,"[34,2]","[35,5]",,MESH
1030.887986438652,SENSOR_DATA,"[34,3]",21,"[34,254]","[35,5]",,TREE
1030.8880578677952,SENSOR_DATA,"[34,3]",31,"[34,2]","[35,5]",,MESH
1030.8881292969384,SENSOR_DATA,"[34,3]",21,"[34,254]","[35,5]",,TREE
1030.8882007260815,SENSOR_DATA,"[34,3]",31,"[34,2]","[35,5]",,MESH
1030.8882721552247,SENSOR_DATA,"[34,3]",21,"[34,254]","[35,5]",,TREE
1030.888343584368,SENSOR_DATA,"[34,3]",31,"[34,2]","[35,5]",,MESH
1030.8884150135111,SENSOR_DATA,"[34,3]",21,"[34,254]","[35,5]",,TREE
1030.8884864426543,SENSOR_DATA,"[34,3]",31,"[34,2]","[35,5]",,MESH
1030.8885578717975,SENSOR_DATA,"[34,3]",21,"[34,254]","[35,5]",,TREE
1030.8886293009407,SENSOR_DATA,"[34,3]",31,"[34,2]","[35,5]",,MESH
1030.8887007300839,SENSOR_DATA,"[34,3]",21,"[34,254]","[35,5]",,TREE
1030.888772159227,SENSOR_DATA,"[34,3]",31,"[34,2]","[35,5]",,MESH
1030.8888435883703,SENSOR_DATA,"[34,3]",21,"[34,254]","[35,5]",,TREE
1030.8889150175135,SENSOR_DATA,"[34,3]",31,"[34,2]","[35,5]",,MESH
1030.8889864466566,SENSOR_DATA,"[34,3]",21,"[34,254]","[35,5]",,TREE
1031.9751710296878,SENSOR_DATA,"[14,2]",59,"[10,3]","[10,3]",,DIRECT
1033.2896593849537,SENSOR_DATA,"[3,6]",25,"[6,2]","[11,1]",,MESH
1033.2897342136548,SENSOR_DATA,"[3,6]",35,"[11,1]","[11,1]",,DIRECT
1033.2902080640704,SENSOR_DATA,"[20,4]",23,"[11,2]","[43,1]",,MESH
1033.2903317211644,SENSOR_DATA,"[20,4]",43,"[24,5]","[43,1]",,MESH
1033.2904571295965,SENSOR_DATA,"[20,4]",51,"[43,1]","[43,1]",,DIRECT
1034.0703131619614,SENSOR_DATA,"[6,3]",57,"[6,254]","[3,7]",,TREE
1034.0703875407405,SENSOR_DATA,"[6,3]",46,"[6,2]","[3,7]",,MESH
1034.0704588170468,SENSOR_DATA,"[6,3]",35,"[6,254]","[3,7]",,TREE
1034.070530093353,SENSOR_DATA,"[6,3]",46,"[6,2]","[3,7]",,MESH
1034.0706013696592,SENSOR_DATA,"[6,3]",35,"[6,254]","[3,7]",,TREE
1034.0706726459655,SENSOR_DATA,"[6,3]",46,"[6,2]","[3,7]",,MESH
1034.0707439222717,SENSOR_DATA,"[6,3]",35,"[6,254]","[3,7]",,TREE
1034.070815198578,SENSOR_DATA,"[6,3]",46,"[6,2]","[3,7]",,MESH
1034.0708864748842,SENSOR_DATA,"[6,3]",35,"[6,254]","[3,7]",,TREE
1034.0709577511905,SENSOR_DATA,"[6,3]",46,"[6,2]","[3,7]",,MESH
1034.0710290274967,SENSOR_DATA,"[6,3]",35,"[6,254]","[3,7]",,TREE
1034.071100303803,SENSOR_DATA,"[6,3]",46,"[6,2]","[3,7]",,MESH
1034.0711715801092,SENSOR_DATA,"[6,3]",35,"[6,254]","[3,7]",,TREE
1034.0712428564154,SENSOR_DATA,"[6,3]",46,"[6,2]","[3,7]",,MESH
1034.0713141327217,SENSOR_DATA,"[6,3]",35,"[6,254]","[3,7]",,TREE
1034.071385409028,SENSOR_DATA,"[6,3]",46,"[6,2]","[3,7]",,MESH
1034.0714566853342,SENSOR_DATA,"[6,3]",35,"[6,254]","[3,7]",,TREE
1035.8838424269227,SENSOR_DATA,"[34,6]",40,"[34,254]","[21,1]",,TREE
1035.8839201151768,SENSOR_DATA,"[34,6]",31,"[34,3]","[21,1]",,MESH
1035.88397226542,SENSOR_DATA,"[34,6]",32,"[21,1]","[21,1]",,DIRECT
1035.8854976129012,SENSOR_DATA,"[35,1]",11,"[35,3]","[37,2]",,MESH
1035.8855465509719,SENSOR_DATA,"[35,1]",2,"[37,2]","[37,2]",,DIRECT
1037.9384766893843,SENSOR_DATA,"[0,1]",48,"[1,1]","[1,1]",,DIRECT
1038.3036149755642,SENSOR_DATA,"[0,7]",18,"[3,1]","[1,2]",,MESH
1038.3037112919083,SENSOR_DATA,"[0,7]",17,"[0,3]","[1,2]",,MESH
1038.3037770005167,SENSOR_DATA,"[0,7]",27,"[0,254]","[1,2]",,TREE
1038.3038574829322,SENSOR_DATA,"[0,7]",28,"[0,254]","[1,2]",,UNKNOWN
1038.67096143809,SENSOR_DATA,"[18,3]",74,"[16,1]","[23,1]",,MESH
1038.6710346302884,SENSOR_DATA,"[18,3]",85,"[17,2]","[23,1]",,MESH
1038.671132442656,SENSOR_DATA,"[18,3]",77,"[23,1]","[23,1]",,DIRECT
1038.6720360760116,SENSOR_DATA,"[16,4]",94,"[30,1]","[24,2]",,MESH
1038.6720719734237,SENSOR_DATA,"[16,4]",84,"[30,3]","[24,2]",,MESH
1038.6721709877977,SENSOR_DATA,"[16,4]",73,"[24,2]","[24,2]",,DIRECT
1039.384855677866,SENSOR_DATA,"[18,2]",76,"[18,254]","[6,3]",,TREE
1039.3848794019257,SENSOR_DATA,"[17,2]",77,"[6,3]","[0,8]",,MESH
1039.3849415788222,SENSOR_DATA,"[18,2]",65,"[6,3]","[6,3]",,DIRECT
1040.431003860048,SENSOR_DATA,"[17,3]",88,"[17,254]","[6,4]",,TREE
1040.4310932887258,SENSOR_DATA,"[17,3]",77,"[6,3]","[6,4]",,MESH
1040.43111743716,SENSOR_DATA,"[17,4]",86,"[27,1]","[18,3]",,MESH
1040.4311762536606,SENSOR_DATA,"[17,4]",96,"[16,3]","[18,3]",,MESH
1040.431249868678,SENSOR_DATA,"[17,4]",95,"[18,3]","[18,3]",,DIRECT
1040.6278403596898,SENSOR_DATA,"[3,1]",17,"[0,3]","[1,2]",,MESH
1040.6278521433237,SENSOR_DATA,"[3,2]",16,"[0,3]","[12,2]",,MESH
1040.6279060682982,SENSOR_DATA,"[3,1]",27,"[0,254]","[1,2]",,TREE
1040.627929635566,SENSOR_DATA,"[3,2]",27,"[0,254]","[12,2]",,TREE
1040.6279865507138,SENSOR_DATA,"[3,1]",28,"[0,254]","[1,2]",,UNKNOWN
1040.6280101179816,SENSOR_DATA,"[3,2]",28,"[0,5]","[12,2]",,TREE
1040.62809575515,SENSOR_DATA,"[3,2]",19,"[12,2]","[12,2]",,DIRECT
1040.8824871679271,SENSOR_DATA,"[11,3]",33,"[11,2]","[13,1]",,MESH
1040.8825477125015,SENSOR_DATA,"[11,3]",43,"[6,4]","[13,1]",,MESH
1040.8826276688178,SENSOR_DATA,"[24,5]",51,"[33,2]","[20,4]",,MESH
1040.8826487735387,SENSOR_DATA,"[11,3]",45,"[13,1]","[13,1]",,DIRECT
1040.8827251418884,SENSOR_DATA,"[24,5]",53,"[11,2]","[20,4]",,MESH
1040.882799148916,SENSOR_DATA,"[24,5]",43,"[11,254]","[20,4]",,TREE
1040.883031601072,SENSOR_DATA,"[39,3]",70,"[39,254]","[33,3]",,TREE
1040.8830863528847,SENSOR_DATA,"[39,3]",71,"[33,3]","[33,3]",,DIRECT
1040.8857056505344,SENSOR_DATA,"[35,2]",10,"[35,1]","[35,1]",,DIRECT
1043.2902080640704,SENSOR_DATA,"[20,4]",23,"[20,254]","[34,5]",,TREE
1043.2902882825808,SENSOR_DATA,"[20,4]",22,"[34,5]","[34,5]",,DIRECT
1044.7650383235373,SENSOR_DATA,"[27,3]",97,"[17,3]","[17,3]",,DIRECT
1045.4319688801427,SENSOR_DATA,"[29,1]",89,"[23,1]","[18,2]",,MESH
1045.4320626416163,SENSOR_DATA,"[29,1]",78,"[23,254]","[18,2]",,TREE
1045.4321444040495,SENSOR_DATA,"[29,1]",68,"[10,254]","[18,2]",,TREE
1045.5745897549793,SENSOR_DATA,"[3,8]",6,"[3,2]","[28,1]",,MESH
1045.574666562675,SENSOR_DATA,"[3,8]",16,"[3,6]","[28,1]",,MESH
1045.5747615479072,SENSOR_DATA,"[3,8]",25,"[3,254]","[28,1]",,TREE
1045.5748565331394,SENSOR_DATA,"[3,8]",16,"[3,6]","[28,1]",,MESH
1045.5749515183716,SENSOR_DATA,"[3,8]",25,"[3,254]","[28,1]",,TREE
1045.8856444271132,SENSOR_DATA,"[35,3]",2,"[37,2]","[3,4]",,MESH
1045.8856816603352,SENSOR_DATA,"[35,4]",1,"[35,254]","[11,3]",,TREE
1045.8857167314027,SENSOR_DATA,"[35,3]",13,"[3,4]","[3,4]",,DIRECT
1045.88574300948,SENSOR_DATA,"[35,4]",11,"[34,2]","[11,3]",,MESH
1045.8857563950914,SENSOR_DATA,"[35,5]",0,"[34,2]","[34,3]",,MESH
1045.885812278921,SENSOR_DATA,"[35,4]",21,"[34,254]","[11,3]",,TREE
1045.8858837080643,SENSOR_DATA,"[35,4]",31,"[11,3]","[11,3]",,DIRECT
1045.8858871534112,SENSOR_DATA,"[35,5]",21,"[34,254]","[34,3]",,TREE
1045.8859585825544,SENSOR_DATA,"[35,5]",31,"[34,3]","[34,3]",,DIRECT
1046.2344483980467,SENSOR_DATA,"[3,7]",7,"[3,254]","[6,3]",,TREE
1046.2345280827196,SENSOR_DATA,"[3,7]",16,"[0,3]","[6,3]",,MESH
1046.234605574962,SENSOR_DATA,"[3,7]",27,"[0,254]","[6,3]",,TREE
1046.2346860573775,SENSOR_DATA,"[3,7]",28,"[0,4]","[6,3]",,TREE
1046.2347513131624,SENSOR_DATA,"[3,7]",38,"[6,1]","[6,3]",,TREE
1046.2348431831274,SENSOR_DATA,"[3,7]",46,"[6,3]","[6,3]",,DIRECT
1047.9170089168467,SENSOR_DATA,"[11,4]",54,"[11,254]","[11,2]",,TREE
1047.9171028990527,SENSOR_DATA,"[11,4]",44,"[11,2]","[11,2]",,DIRECT
1047.9175770532931,SENSOR_DATA,"[24,3]",42,"[34,3]","[34,3]",,DIRECT
1047.9388637675581,SENSOR_DATA,"[1,1]",47,"[1,2]","[11,5]",,MESH
1047.9389439808504,SENSOR_DATA,"[1,1]",36,"[1,254]","[11,5]",,TREE
1047.9390241941426,SENSOR_DATA,"[1,1]",47,"[1,2]","[11,5]",,MESH
1047.9391044074348,SENSOR_DATA,"[1,1]",36,"[1,254]","[11,5]",,TREE
1047.939184620727,SENSOR_DATA,"[1,1]",47,"[1,2]","[11,5]",,MESH
1047.9392648340192,SENSOR_DATA,"[1,1]",36,"[1,254]","[11,5]",,TREE
1047.9393450473115,SENSOR_DATA,"[1,1]",47,"[1,2]","[11,5]",,MESH
1047.9394252606037,SENSOR_DATA,"[1,1]",36,"[1,254]","[11,5]",,TREE
1047.939505473896,SENSOR_DATA,"[1,1]",47,"[1,2]","[11,5]",,MESH
1048.67096143809,SENSOR_DATA,"[18,3]",74,"[13,4]","[24,2]",,MESH
1048.671742262679,SENSOR_DATA,"[16,1]",85,"[17,2]","[29,3]",,MESH
1048.6717460130071,SENSOR_DATA,"[18,3]",74,"[33,4]","[39,2]",,MESH
1048.6718400750465,SENSOR_DATA,"[16,1]",77,"[23,1]","[29,3]",,MESH
1048.6719220424625,SENSOR_DATA,"[16,1]",78,"[23,254]","[29,3]",,TREE
1048.671925825832,SENSOR_DATA,"[30,1]",84,"[30,3]","[31,3]",,MESH
1048.6719850614986,SENSOR_DATA,"[30,2]",83,"[30,254]","[6,2]",,TREE
1048.6720038048957,SENSOR_DATA,"[16,1]",68,"[23,1]","[29,3]",,MESH
1048.672024840206,SENSOR_DATA,"[30,1]",73,"[33,4]","[31,3]",,MESH
1048.672064744329,SENSOR_DATA,"[30,2]",74,"[13,4]","[6,2]",,MESH
1048.6720855673288,SENSOR_DATA,"[16,1]",78,"[23,254]","[29,3]",,TREE
1048.6720911295229,SENSOR_DATA,"[30,1]",72,"[31,3]","[31,3]",,DIRECT
1048.672130735132,SENSOR_DATA,"[30,2]",64,"[13,254]","[6,2]",,TREE
1048.672167329762,SENSOR_DATA,"[16,1]",68,"[23,1]","[29,3]",,MESH
1048.6722064960557,SENSOR_DATA,"[30,2]",55,"[6,2]","[6,2]",,DIRECT
1048.6722490921952,SENSOR_DATA,"[16,1]",78,"[23,254]","[29,3]",,TREE
1048.6723308546284,SENSOR_DATA,"[16,1]",68,"[23,1]","[29,3]",,MESH
1048.6724126170616,SENSOR_DATA,"[16,1]",78,"[23,254]","[29,3]",,TREE
1048.6724943794948,SENSOR_DATA,"[16,1]",68,"[23,1]","[29,3]",,MESH
1048.672576141928,SENSOR_DATA,"[16,1]",78,"[23,254]","[29,3]",,TREE
1048.6726579043611,SENSOR_DATA,"[16,1]",68,"[23,1]","[29,3]",,MESH
1048.6727396667943,SENSOR_DATA,"[16,1]",78,"[23,254]","[29,3]",,TREE
1048.6728214292275,SENSOR_DATA,"[16,1]",68,"[23,1]","[29,3]",,MESH
1048.6729031916607,SENSOR_DATA,"[16,1]",78,"[23,254]","[29,3]",,TREE
1048.6729849540939,SENSOR_DATA,"[16,1]",68,"[23,1]","[29,3]",,MESH
1048.673066716527,SENSOR_DATA,"[16,1]",78,"[23,254]","[29,3]",,TREE
1048.6731484789602,SENSOR_DATA,"[16,1]",68,"[23,1]","[29,3]",,MESH
1048.6732302413934,SENSOR_DATA,"[16,1]",78,"[23,254]","[29,3]",,TREE
1048.6733120038266,SENSOR_DATA,"[16,1]",68,"[23,1]","[29,3]",,MESH
1048.6733937662598,SENSOR_DATA,"[16,1]",78,"[23,254]","[29,3]",,TREE
1048.673475528693,SENSOR_DATA,"[16,1]",68,"[23,1]","[29,3]",,MESH
1048.6735572911261,SENSOR_DATA,"[16,1]",78,"[23,254]","[29,3]",,TREE
1048.6736390535593,SENSOR_DATA,"[16,1]",68,"[23,1]","[29,3]",,MESH
1048.6737208159925,SENSOR_DATA,"[16,1]",78,"[23,254]","[29,3]",,TREE
1048.6738025784257,SENSOR_DATA,"[16,1]",68,"[23,1]","[29,3]",,MESH
1048.6738843408589,SENSOR_DATA,"[16,1]",78,"[23,254]","[29,3]",,TREE
1048.673966103292,SENSOR_DATA,"[16,1]",68,"[23,1]","[29,3]",,MESH
1048.6740478657252,SENSOR_DATA,"[16,1]",78,"[23,254]","[29,3]",,TREE
1048.6741296281584,SENSOR_DATA,"[16,1]",68,"[23,1]","[29,3]",,MESH
1048.6742113905916,SENSOR_DATA,"[16,1]",78,"[23,254]","[29,3]",,TREE
1048.6742931530248,SENSOR_DATA,"[16,1]",68,"[23,1]","[29,3]",,MESH
1048.674374915458,SENSOR_DATA,"[16,1]",78,"[23,254]","[29,3]",,TREE
1048.6744566778912,SENSOR_DATA,"[16,1]",68,"[23,1]","[29,3]",,MESH
1048.6745384403243,SENSOR_DATA,"[16,1]",78,"[23,254]","[29,3]",,TREE
1048.6746202027575,SENSOR_DATA,"[16,1]",68,"[23,1]","[29,3]",,MESH
1048.6747019651907,SENSOR_DATA,"[16,1]",78,"[23,254]","[29,3]",,TREE
1048.674783727624,SENSOR_DATA,"[16,1]",68,"[23,1]","[29,3]",,MESH
1048.674865490057,SENSOR_DATA,"[16,1]",78,"[23,254]","[29,3]",,TREE
1048.6749472524903,SENSOR_DATA,"[16,1]",68,"[23,1]","[29,3]",,MESH
1048.6750290149234,SENSOR_DATA,"[16,1]",78,"[23,254]","[29,3]",,TREE
